Age,gender,PS/SD,Crime_Location,Crime_date,Crime_time,Allegation,Crime_datetime
60,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
49,1,3,3,19/08/2024,3:30:00 PM,20,2024-08-19 15:30:00
35,1,3,3,19/08/2024,3:30:00 PM,20,2024-08-19 15:30:00
25,1,3,3,19/08/2024,3:30:00 PM,20,2024-08-19 15:30:00
58,1,3,3,19/08/2024,3:30:00 PM,20,2024-08-19 15:30:00
38,1,3,3,19/08/2024,3:30:00 PM,20,2024-08-19 15:30:00
48,1,3,3,19/08/2024,3:30:00 PM,20,2024-08-19 15:30:00
30,1,3,3,19/08/2024,3:30:00 PM,20,2024-08-19 15:30:00
40,1,3,3,19/08/2024,3:30:00 PM,20,2024-08-19 15:30:00
35,1,3,3,19/08/2024,3:30:00 PM,20,2024-08-19 15:30:00
45,1,3,3,19/08/2024,3:30:00 PM,20,2024-08-19 15:30:00
45,1,3,3,19/08/2024,3:30:00 PM,20,2024-08-19 15:30:00
51,1,3,3,19/08/2024,3:30:00 PM,20,2024-08-19 15:30:00
35,1,3,3,19/08/2024,3:30:00 PM,20,2024-08-19 15:30:00
77,0,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
27,1,3,3,19/08/2024,3:30:00 PM,20,2024-08-19 15:30:00
45,1,3,3,19/08/2024,3:30:00 PM,20,2024-08-19 15:30:00
60,1,3,3,19/08/2024,3:30:00 PM,20,2024-08-19 15:30:00
43,1,3,3,19/08/2024,3:30:00 PM,20,2024-08-19 15:30:00
35,1,3,3,19/08/2024,3:30:00 PM,20,2024-08-19 15:30:00
55,1,3,3,19/08/2024,3:30:00 PM,20,2024-08-19 15:30:00
45,1,3,3,19/08/2024,3:30:00 PM,20,2024-08-19 15:30:00
35,1,3,3,19/08/2024,3:30:00 PM,20,2024-08-19 15:30:00
55,1,3,3,19/08/2024,3:30:00 PM,20,2024-08-19 15:30:00
35,1,3,3,19/08/2024,3:30:00 PM,20,2024-08-19 15:30:00
35,1,3,3,19/08/2024,3:30:00 PM,20,2024-08-19 15:30:00
50,1,3,3,19/08/2024,3:30:00 PM,20,2024-08-19 15:30:00
40,1,3,3,19/08/2024,3:30:00 PM,20,2024-08-19 15:30:00
50,1,3,3,19/08/2024,3:30:00 PM,20,2024-08-19 15:30:00
35,1,3,3,19/08/2024,3:30:00 PM,20,2024-08-19 15:30:00
73,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
72,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
52,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
35,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
55,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
32,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
38,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
35,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
55,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
52,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
55,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
45,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
50,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
38,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
60,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
50,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
46,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
48,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
45,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
55,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
44,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
47,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
45,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
52,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
47,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
64,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
60,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
72,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
54,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
50,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
33,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
63,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
36,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
40,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
38,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
38,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
45,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
45,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
35,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
42,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
38,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
40,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
50,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
29,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
75,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
55,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
50,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
35,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
50,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
42,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
58,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
40,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
28,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
32,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
52,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
35,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
53,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
40,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
52,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
50,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
48,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
42,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
45,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
55,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
50,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
50,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
38,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
50,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
25,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
58,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
38,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
48,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
30,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
40,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
35,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
45,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
45,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
51,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
35,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
27,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
35,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
45,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
60,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
43,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
35,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
55,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
45,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
35,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
55,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
35,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
35,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
50,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
40,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
50,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
32,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
40,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
35,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
60,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
32,1,3,3,19/08/2024,3:30:00 PM,20,2024-08-19 15:30:00
50,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
38,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
58,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
45,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
57,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
58,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
53,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
55,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
48,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
45,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
48,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
40,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
38,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
52,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
36,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
57,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
75,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
56,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
55,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
65,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
35,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
60,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
58,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
40,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
40,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
60,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
39,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
40,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
50,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
40,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
50,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
58,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
50,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
55,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
35,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
40,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
45,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
40,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
50,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
35,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
45,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
38,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
45,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
43,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
55,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
60,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
45,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
65,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
42,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
52,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
50,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
35,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
43,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
42,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
42,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
55,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
38,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
70,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
53,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
52,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
58,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
58,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
50,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
55,1,3,3,19/08/2024,3:30:00 PM,17,2024-08-19 15:30:00
48,1,3,3,19/08/2024,3:30:00 PM,1,2024-08-19 15:30:00
40,1,3,3,19/08/2024,3:30:00 PM,20,2024-08-19 15:30:00
50,1,3,3,19/08/2024,3:30:00 PM,20,2024-08-19 15:30:00
35,1,3,3,19/08/2024,3:30:00 PM,20,2024-08-19 15:30:00
60,1,3,3,19/08/2024,3:30:00 PM,20,2024-08-19 15:30:00
35,1,3,3,19/08/2024,3:30:00 PM,20,2024-08-19 15:30:00
55,1,3,3,19/08/2024,3:30:00 PM,20,2024-08-19 15:30:00
32,1,3,3,19/08/2024,3:30:00 PM,20,2024-08-19 15:30:00
38,1,3,3,19/08/2024,3:30:00 PM,20,2024-08-19 15:30:00
35,1,3,3,19/08/2024,3:30:00 PM,20,2024-08-19 15:30:00
55,1,3,3,19/08/2024,3:30:00 PM,20,2024-08-19 15:30:00
52,1,3,3,19/08/2024,3:30:00 PM,20,2024-08-19 15:30:00
55,1,3,3,19/08/2024,3:30:00 PM,20,2024-08-19 15:30:00
45,1,3,3,19/08/2024,3:30:00 PM,20,2024-08-19 15:30:00
50,1,3,3,19/08/2024,3:30:00 PM,20,2024-08-19 15:30:00
38,1,3,3,19/08/2024,3:30:00 PM,20,2024-08-19 15:30:00
40,1,3,3,19/08/2024,3:30:00 PM,20,2024-08-19 15:30:00
60,1,3,3,19/08/2024,3:30:00 PM,20,2024-08-19 15:30:00
46,1,3,3,19/08/2024,3:30:00 PM,20,2024-08-19 15:30:00
48,1,3,3,19/08/2024,3:30:00 PM,20,2024-08-19 15:30:00
45,1,3,3,19/08/2024,3:30:00 PM,20,2024-08-19 15:30:00
55,1,3,3,19/08/2024,3:30:00 PM,20,2024-08-19 15:30:00
44,1,3,3,19/08/2024,3:30:00 PM,20,2024-08-19 15:30:00
47,1,3,3,19/08/2024,3:30:00 PM,20,2024-08-19 15:30:00
45,1,3,3,19/08/2024,3:30:00 PM,20,2024-08-19 15:30:00
52,1,3,3,19/08/2024,3:30:00 PM,20,2024-08-19 15:30:00
47,1,3,3,19/08/2024,3:30:00 PM,20,2024-08-19 15:30:00
64,1,3,3,19/08/2024,3:30:00 PM,20,2024-08-19 15:30:00
60,1,3,3,19/08/2024,3:30:00 PM,20,2024-08-19 15:30:00
72,1,3,3,19/08/2024,3:30:00 PM,20,2024-08-19 15:30:00
54,1,3,3,19/08/2024,3:30:00 PM,20,2024-08-19 15:30:00
50,1,3,3,19/08/2024,3:30:00 PM,20,2024-08-19 15:30:00
50,1,3,3,19/08/2024,3:30:00 PM,20,2024-08-19 15:30:00
35,1,3,3,19/08/2024,3:30:00 PM,20,2024-08-19 15:30:00
55,1,3,3,19/08/2024,3:30:00 PM,20,2024-08-19 15:30:00
38,1,3,3,19/08/2024,3:30:00 PM,20,2024-08-19 15:30:00
33,1,3,3,19/08/2024,3:30:00 PM,20,2024-08-19 15:30:00
50,1,3,3,19/08/2024,3:30:00 PM,20,2024-08-19 15:30:00
40,1,3,3,19/08/2024,3:30:00 PM,20,2024-08-19 15:30:00
28,1,3,3,19/08/2024,3:30:00 PM,20,2024-08-19 15:30:00
45,1,3,3,19/08/2024,3:30:00 PM,20,2024-08-19 15:30:00
40,1,3,3,19/08/2024,3:30:00 PM,20,2024-08-19 15:30:00
45,1,3,3,19/08/2024,3:30:00 PM,20,2024-08-19 15:30:00
40,1,3,3,19/08/2024,3:30:00 PM,20,2024-08-19 15:30:00
45,1,3,3,19/08/2024,3:30:00 PM,20,2024-08-19 15:30:00
40,1,3,3,19/08/2024,3:30:00 PM,20,2024-08-19 15:30:00
36,1,3,3,19/08/2024,3:30:00 PM,20,2024-08-19 15:30:00
38,1,3,3,19/08/2024,3:30:00 PM,20,2024-08-19 15:30:00
38,1,3,3,19/08/2024,3:30:00 PM,20,2024-08-19 15:30:00
47,1,3,3,19/08/2024,3:30:00 PM,20,2024-08-19 15:30:00
28,1,3,3,19/08/2024,3:30:00 PM,20,2024-08-19 15:30:00
45,1,3,3,19/08/2024,3:30:00 PM,20,2024-08-19 15:30:00
45,1,3,3,19/08/2024,3:30:00 PM,20,2024-08-19 15:30:00
42,1,3,3,19/08/2024,3:30:00 PM,20,2024-08-19 15:30:00
38,1,3,3,19/08/2024,3:30:00 PM,20,2024-08-19 15:30:00
35,1,3,3,19/08/2024,3:30:00 PM,20,2024-08-19 15:30:00
45,1,3,3,19/08/2024,3:30:00 PM,20,2024-08-19 15:30:00
37,1,3,3,19/08/2024,3:30:00 PM,20,2024-08-19 15:30:00
45,1,3,3,19/08/2024,3:30:00 PM,20,2024-08-19 15:30:00
65,1,3,3,19/08/2024,3:30:00 PM,20,2024-08-19 15:30:00
46,1,3,3,19/08/2024,3:30:00 PM,20,2024-08-19 15:30:00
50,1,3,3,19/08/2024,3:30:00 PM,20,2024-08-19 15:30:00
65,1,3,3,19/08/2024,3:30:00 PM,20,2024-08-19 15:30:00
26,1,3,3,19/08/2024,3:30:00 PM,20,2024-08-19 15:30:00
52,1,3,3,19/08/2024,3:30:00 PM,7,2024-08-19 15:30:00
63,1,3,3,19/08/2024,3:30:00 PM,20,2024-08-19 15:30:00
52,1,3,3,19/08/2024,3:30:00 PM,20,2024-08-19 15:30:00
35,1,3,3,19/08/2024,3:30:00 PM,1,2024-08-19 15:30:00
50,1,3,3,19/08/2024,3:30:00 PM,1,2024-08-19 15:30:00
38,1,3,3,19/08/2024,3:30:00 PM,1,2024-08-19 15:30:00
50,1,3,3,19/08/2024,3:30:00 PM,1,2024-08-19 15:30:00
42,1,3,3,19/08/2024,3:30:00 PM,1,2024-08-19 15:30:00
45,1,3,3,19/08/2024,3:30:00 PM,1,2024-08-19 15:30:00
45,1,3,3,19/08/2024,3:30:00 PM,1,2024-08-19 15:30:00
35,1,3,3,19/08/2024,3:30:00 PM,1,2024-08-19 15:30:00
42,1,3,3,19/08/2024,3:30:00 PM,1,2024-08-19 15:30:00
38,1,3,3,19/08/2024,3:30:00 PM,1,2024-08-19 15:30:00
40,1,3,3,19/08/2024,3:30:00 PM,1,2024-08-19 15:30:00
50,1,3,3,19/08/2024,3:30:00 PM,1,2024-08-19 15:30:00
29,1,3,3,19/08/2024,3:30:00 PM,1,2024-08-19 15:30:00
40,1,3,3,19/08/2024,3:30:00 PM,1,2024-08-19 15:30:00
75,1,3,3,19/08/2024,3:30:00 PM,1,2024-08-19 15:30:00
50,1,3,3,19/08/2024,3:30:00 PM,1,2024-08-19 15:30:00
35,1,3,3,19/08/2024,3:30:00 PM,1,2024-08-19 15:30:00
50,1,3,3,19/08/2024,3:30:00 PM,1,2024-08-19 15:30:00
58,1,3,3,19/08/2024,3:30:00 PM,1,2024-08-19 15:30:00
50,1,3,3,19/08/2024,3:30:00 PM,1,2024-08-19 15:30:00
40,1,3,3,19/08/2024,3:30:00 PM,1,2024-08-19 15:30:00
28,1,3,3,19/08/2024,3:30:00 PM,1,2024-08-19 15:30:00
32,1,3,3,19/08/2024,3:30:00 PM,1,2024-08-19 15:30:00
52,1,3,3,19/08/2024,3:30:00 PM,1,2024-08-19 15:30:00
35,1,3,3,19/08/2024,3:30:00 PM,1,2024-08-19 15:30:00
53,1,3,3,19/08/2024,3:30:00 PM,1,2024-08-19 15:30:00
40,1,3,3,19/08/2024,3:30:00 PM,1,2024-08-19 15:30:00
52,1,3,3,19/08/2024,3:30:00 PM,1,2024-08-19 15:30:00
55,1,3,3,19/08/2024,3:30:00 PM,1,2024-08-19 15:30:00
32,1,3,3,19/08/2024,3:30:00 PM,1,2024-08-19 15:30:00
50,1,3,3,19/08/2024,3:30:00 PM,1,2024-08-19 15:30:00
40,1,3,3,19/08/2024,3:30:00 PM,1,2024-08-19 15:30:00
72,1,3,3,19/08/2024,3:30:00 PM,20,2024-08-19 15:30:00
73,1,3,3,19/08/2024,3:30:00 PM,20,2024-08-19 15:30:00
77,0,3,3,19/08/2024,3:30:00 PM,20,2024-08-19 15:30:00
49,1,3,3,19/08/2024,3:30:00 PM,1,2024-08-19 15:30:00
35,1,3,3,19/08/2024,3:30:00 PM,1,2024-08-19 15:30:00
25,1,3,3,19/08/2024,3:30:00 PM,1,2024-08-19 15:30:00
58,1,3,3,19/08/2024,3:30:00 PM,1,2024-08-19 15:30:00
38,1,3,3,19/08/2024,3:30:00 PM,1,2024-08-19 15:30:00
48,1,3,3,19/08/2024,3:30:00 PM,1,2024-08-19 15:30:00
30,1,3,3,19/08/2024,3:30:00 PM,1,2024-08-19 15:30:00
40,1,3,3,19/08/2024,3:30:00 PM,1,2024-08-19 15:30:00
35,1,3,3,19/08/2024,3:30:00 PM,1,2024-08-19 15:30:00
45,1,3,3,19/08/2024,3:30:00 PM,1,2024-08-19 15:30:00
45,1,3,3,19/08/2024,3:30:00 PM,1,2024-08-19 15:30:00
51,1,3,3,19/08/2024,3:30:00 PM,1,2024-08-19 15:30:00
35,1,3,3,19/08/2024,3:30:00 PM,1,2024-08-19 15:30:00
27,1,3,3,19/08/2024,3:30:00 PM,1,2024-08-19 15:30:00
35,1,3,3,19/08/2024,3:30:00 PM,1,2024-08-19 15:30:00
45,1,3,3,19/08/2024,3:30:00 PM,1,2024-08-19 15:30:00
60,1,3,3,19/08/2024,3:30:00 PM,1,2024-08-19 15:30:00
43,1,3,3,19/08/2024,3:30:00 PM,1,2024-08-19 15:30:00
35,1,3,3,19/08/2024,3:30:00 PM,1,2024-08-19 15:30:00
55,1,3,3,19/08/2024,3:30:00 PM,1,2024-08-19 15:30:00
45,1,3,3,19/08/2024,3:30:00 PM,1,2024-08-19 15:30:00
35,1,3,3,19/08/2024,3:30:00 PM,1,2024-08-19 15:30:00
55,1,3,3,19/08/2024,3:30:00 PM,1,2024-08-19 15:30:00
35,1,3,3,19/08/2024,3:30:00 PM,1,2024-08-19 15:30:00
35,1,3,3,19/08/2024,3:30:00 PM,1,2024-08-19 15:30:00
50,1,3,3,19/08/2024,3:30:00 PM,1,2024-08-19 15:30:00
65,1,3,3,19/08/2024,3:30:00 PM,20,2024-08-19 15:30:00
38,1,3,3,19/08/2024,3:30:00 PM,20,2024-08-19 15:30:00
40,1,3,3,19/08/2024,3:30:00 PM,20,2024-08-19 15:30:00
35,1,3,3,19/08/2024,3:30:00 PM,20,2024-08-19 15:30:00
55,1,3,3,19/08/2024,3:30:00 PM,20,2024-08-19 15:30:00
38,1,3,3,19/08/2024,3:30:00 PM,20,2024-08-19 15:30:00
35,1,3,3,19/08/2024,3:30:00 PM,20,2024-08-19 15:30:00
40,1,3,3,19/08/2024,3:30:00 PM,20,2024-08-19 15:30:00
45,1,3,3,19/08/2024,3:30:00 PM,20,2024-08-19 15:30:00
40,1,3,3,19/08/2024,3:30:00 PM,20,2024-08-19 15:30:00
50,1,3,3,19/08/2024,3:30:00 PM,20,2024-08-19 15:30:00
35,1,3,3,19/08/2024,3:30:00 PM,20,2024-08-19 15:30:00
45,1,3,3,19/08/2024,3:30:00 PM,20,2024-08-19 15:30:00
38,1,3,3,19/08/2024,3:30:00 PM,20,2024-08-19 15:30:00
45,1,3,3,19/08/2024,3:30:00 PM,20,2024-08-19 15:30:00
43,1,3,3,19/08/2024,3:30:00 PM,20,2024-08-19 15:30:00
55,1,3,3,19/08/2024,3:30:00 PM,20,2024-08-19 15:30:00
50,1,3,3,19/08/2024,3:30:00 PM,20,2024-08-19 15:30:00
60,1,3,3,19/08/2024,3:30:00 PM,20,2024-08-19 15:30:00
65,1,3,3,19/08/2024,3:30:00 PM,20,2024-08-19 15:30:00
42,1,3,3,19/08/2024,3:30:00 PM,20,2024-08-19 15:30:00
52,1,3,3,19/08/2024,3:30:00 PM,20,2024-08-19 15:30:00
50,1,3,3,19/08/2024,3:30:00 PM,20,2024-08-19 15:30:00
35,1,3,3,19/08/2024,3:30:00 PM,20,2024-08-19 15:30:00
43,1,3,3,19/08/2024,3:30:00 PM,20,2024-08-19 15:30:00
42,1,3,3,19/08/2024,3:30:00 PM,20,2024-08-19 15:30:00
42,1,3,3,19/08/2024,3:30:00 PM,20,2024-08-19 15:30:00
55,1,3,3,19/08/2024,3:30:00 PM,20,2024-08-19 15:30:00
38,1,3,3,19/08/2024,3:30:00 PM,20,2024-08-19 15:30:00
70,1,3,3,19/08/2024,3:30:00 PM,20,2024-08-19 15:30:00
53,1,3,3,19/08/2024,3:30:00 PM,20,2024-08-19 15:30:00
52,1,3,3,19/08/2024,3:30:00 PM,20,2024-08-19 15:30:00
45,1,3,3,19/08/2024,3:30:00 PM,20,2024-08-19 15:30:00
60,1,3,3,19/08/2024,3:30:00 PM,20,2024-08-19 15:30:00
55,1,3,3,19/08/2024,3:30:00 PM,20,2024-08-19 15:30:00
45,1,3,3,19/08/2024,3:30:00 PM,20,2024-08-19 15:30:00
